player,game,round,current_score,round_score,placement,round_wins,game_wins,last_trick
Random4,11,4,-1,0,3,3,3,False
DQN,11,5,39,6,0,42,1,False
Random2,11,5,20,0,3,3,5,False
Random3,11,5,16,4,2,3,2,False
Random4,11,5,5,4,0,3,3,False
DQN,11,6,45,6,0,42,1,False
Random2,11,6,24,4,2,3,5,False
Random3,11,6,22,6,0,3,2,False
Random4,11,6,5,6,3,3,3,False
DQN,11,7,46,1,3,43,1,False
Random2,11,7,31,7,0,3,5,False
Random3,11,7,27,5,1,3,2,False
Random4,11,7,8,5,2,3,3,False
DQN,11,8,50,4,1,43,1,False
Random2,11,8,35,4,1,4,5,False
Random3,11,8,32,5,0,4,2,False
Random4,11,8,11,5,3,4,3,False
DQN,11,9,67,17,0,43,1,False
Random2,11,9,25,-10,3,4,5,False
Random3,11,9,41,9,1,4,2,False
Random4,11,9,11,9,2,4,3,False
DQN,11,10,85,18,0,43,1,False
Random2,11,10,32,7,1,4,5,False
Random3,11,10,32,-9,3,4,2,False
Random4,11,10,11,-9,2,4,3,False
DQN,11,11,85,0,2,43,1,False
Random2,11,11,49,17,0,4,5,False
Random3,11,11,36,4,1,4,2,False
Random4,11,11,6,4,3,4,3,False
DQN,11,12,97,12,0,43,1,False
Random2,11,12,49,0,2,4,5,False
Random3,11,12,36,0,2,4,2,False
Random4,11,12,10,0,1,4,3,False
DQN,11,12,103,6,1,43,1,True
Random2,11,12,49,0,2,4,5,True
Random3,11,12,46,10,0,4,2,True
Random4,11,12,10,10,2,4,4,True
DQN,12,1,1,1,1,43,1,False
Random2,12,1,1,1,1,4,5,False
Random3,12,1,21,21,0,4,2,False
Random4,12,1,-7,21,3,4,4,False
DQN,12,2,4,3,2,43,1,False
Random2,12,2,5,4,1,4,5,False
Random3,12,2,21,0,3,4,2,False
Random4,12,2,2,0,0,4,4,False
DQN,12,3,13,9,0,43,1,False
Random2,12,3,8,3,2,4,5,False
Random3,12,3,21,0,3,4,2,False
Random4,12,3,6,0,1,4,4,False
DQN,12,4,13,0,3,44,1,False
Random2,12,4,16,8,0,4,5,False
Random3,12,4,25,4,1,4,2,False
Random4,12,4,10,4,1,4,4,False
DQN,12,5,7,-6,3,45,1,False
Random2,12,5,34,18,0,4,5,False
Random3,12,5,25,0,2,4,2,False
Random4,12,5,14,0,1,4,4,False
DQN,12,6,7,0,3,46,1,False
Random2,12,6,39,5,1,4,5,False
Random3,12,6,30,5,1,4,2,False
Random4,12,6,20,5,0,4,4,False
DQN,12,7,22,15,0,46,1,False
Random2,12,7,39,0,2,4,5,False
Random3,12,7,31,1,1,4,2,False
Random4,12,7,20,1,2,4,4,False
DQN,12,8,17,-5,3,47,1,False
Random2,12,8,39,0,2,4,5,False
Random3,12,8,44,13,0,4,2,False
Random4,12,8,28,13,1,4,4,False
DQN,12,9,25,8,1,47,1,False
Random2,12,9,55,16,0,4,5,False
Random3,12,9,34,-10,3,4,2,False
Random4,12,9,30,-10,2,4,4,False
DQN,12,10,29,4,1,47,1,False
Random2,12,10,55,0,3,4,5,False
Random3,12,10,42,8,0,4,2,False
Random4,12,10,34,8,1,4,4,False
DQN,12,11,38,9,0,47,1,False
Random2,12,11,55,0,3,4,5,False
Random3,12,11,46,4,1,4,2,False
Random4,12,11,37,4,2,4,4,False
DQN,12,12,42,4,2,47,1,False
Random2,12,12,60,5,1,4,5,False
Random3,12,12,47,1,3,4,2,False
Random4,12,12,43,1,0,4,4,False
DQN,12,13,40,-2,3,48,1,False
Random2,12,13,60,0,2,4,5,False
Random3,12,13,52,5,1,4,2,False
Random4,12,13,56,5,0,4,4,False
DQN,12,14,41,1,2,48,1,False
Random2,12,14,64,4,1,4,5,False
Random3,12,14,43,-9,3,4,2,False
Random4,12,14,76,-9,0,4,4,False
DQN,12,15,48,7,0,48,1,False
Random2,12,15,67,3,2,4,5,False
Random3,12,15,43,0,3,4,2,False
Random4,12,15,82,0,1,4,4,False
DQN,12,16,48,0,2,49,1,False
Random2,12,16,67,0,2,4,5,False
Random3,12,16,53,10,0,4,2,False
Random4,12,16,88,10,1,4,4,False
DQN,12,17,51,3,1,49,1,False
Random2,12,17,61,-6,3,4,5,False
Random3,12,17,70,17,0,4,2,False
Random4,12,17,90,17,2,4,4,False
DQN,12,18,57,6,1,49,1,False
Random2,12,18,61,0,2,4,5,False
Random3,12,18,90,20,0,4,2,False
Random4,12,18,80,20,3,4,4,False
DQN,12,18,59,2,1,49,1,True
Random2,12,18,61,0,2,4,5,True
Random3,12,18,104,14,0,4,2,True
Random4,12,18,80,14,2,4,4,True
DQN,13,1,-4,-4,3,50,2,False
Random2,13,1,0,0,2,4,5,False
Random3,13,1,14,14,0,4,2,False
Random4,13,1,6,14,1,4,4,False
DQN,13,2,-5,-1,3,51,2,False
Random2,13,2,13,13,0,4,5,False
Random3,13,2,18,4,1,4,2,False
Random4,13,2,6,4,2,4,4,False
DQN,13,3,12,17,0,51,2,False
Random2,13,3,7,-6,3,4,5,False
Random3,13,3,23,5,1,4,2,False
Random4,13,3,6,5,2,4,4,False
DQN,13,4,3,-9,3,52,2,False
Random2,13,4,12,5,1,4,5,False
Random3,13,4,43,20,0,4,2,False
Random4,13,4,6,20,2,4,4,False
DQN,13,5,7,4,1,52,2,False
Random2,13,5,15,3,3,4,5,False
Random3,13,5,48,5,0,4,2,False
Random4,13,5,10,5,1,4,4,False
DQN,13,6,24,17,0,52,2,False
Random2,13,6,20,5,1,4,5,False
Random3,13,6,52,4,2,4,2,False
Random4,13,6,0,4,3,4,4,False
DQN,13,7,18,-6,3,53,2,False
Random2,13,7,33,13,0,4,5,False
Random3,13,7,52,0,2,4,2,False
Random4,13,7,9,0,1,4,4,False
DQN,13,8,18,0,2,53,2,False
Random2,13,8,24,-9,3,4,5,False
Random3,13,8,74,22,0,4,2,False
Random4,13,8,12,22,1,4,4,False
DQN,13,9,8,-10,3,54,2,False
Random2,13,9,42,18,0,4,5,False
Random3,13,9,77,3,2,4,2,False
Random4,13,9,17,3,1,4,4,False
DQN,13,10,11,3,2,54,2,False
Random2,13,10,50,8,0,4,5,False
Random3,13,10,82,5,1,4,2,False
Random4,13,10,17,5,3,4,4,False
DQN,13,11,15,4,1,54,2,False
Random2,13,11,62,12,0,4,5,False
Random3,13,11,82,0,2,4,2,False
Random4,13,11,17,0,2,4,4,False
DQN,13,12,20,5,1,54,2,False
Random2,13,12,53,-9,3,4,5,False
Random3,13,12,85,3,2,4,2,False
Random4,13,12,34,3,0,4,4,False
DQN,13,13,21,1,3,55,2,False
Random2,13,13,57,4,2,4,5,False
Random3,13,13,90,5,1,4,2,False
Random4,13,13,40,5,0,4,4,False
DQN,13,14,22,1,2,55,2,False
Random2,13,14,71,14,0,4,5,False
Random3,13,14,88,-2,3,4,2,False
Random4,13,14,43,-2,1,4,4,False
DQN,13,15,28,6,0,55,2,False
Random2,13,15,74,3,2,4,5,False
Random3,13,15,91,3,2,4,2,False
Random4,13,15,47,3,1,4,4,False
DQN,13,16,25,-3,3,56,2,False
Random2,13,16,78,4,1,4,5,False
Random3,13,16,93,2,2,4,2,False
Random4,13,16,60,2,0,4,4,False
DQN,13,17,25,0,3,57,2,False
Random2,13,17,83,5,1,4,5,False
Random3,13,17,95,2,2,4,2,False
Random4,13,17,69,2,0,4,4,False
DQN,13,18,25,0,2,58,2,False
Random2,13,18,94,11,0,4,5,False
Random3,13,18,95,0,2,4,2,False
Random4,13,18,74,0,1,4,4,False
DQN,13,18,21,-4,3,59,2,True
Random2,13,18,113,19,0,4,5,True
Random3,13,18,95,0,2,4,3,True
Random4,13,18,75,0,1,4,4,True
DQN,14,1,15,15,0,59,3,False
Random2,14,1,0,0,2,4,5,False
Random3,14,1,-5,-5,3,4,2,False
Random4,14,1,6,-5,1,4,4,False
DQN,14,2,16,1,2,59,3,False
Random2,14,2,10,10,0,4,5,False
Random3,14,2,-5,0,3,4,2,False
Random4,14,2,11,0,1,4,4,False
DQN,14,3,16,0,2,60,3,False
Random2,14,3,17,7,1,4,5,False
Random3,14,3,-5,0,2,4,2,False
Random4,14,3,20,0,0,4,4,False
DQN,14,4,16,0,2,60,3,False
Random2,14,4,35,18,0,4,5,False
Random3,14,4,3,8,1,4,2,False
Random4,14,4,10,8,3,4,4,False
DQN,14,5,21,5,1,60,3,False
Random2,14,5,43,8,0,4,5,False
Random3,14,5,4,1,3,4,2,False
Random4,14,5,12,1,2,4,4,False
DQN,14,6,24,3,2,60,3,False
Random2,14,6,43,0,3,4,5,False
Random3,14,6,8,4,1,4,2,False
Random4,14,6,21,4,0,4,4,False
DQN,14,7,41,17,0,60,3,False
Random2,14,7,50,7,1,4,5,False
Random3,14,7,10,2,2,4,2,False
Random4,14,7,11,2,3,4,4,False
DQN,14,8,49,8,0,60,3,False
Random2,14,8,51,1,2,4,5,False
Random3,14,8,10,0,3,4,2,False
Random4,14,8,18,0,1,4,4,False
DQN,14,9,72,23,0,60,3,False
Random2,14,9,44,-7,3,4,5,False
Random3,14,9,10,0,1,4,2,False
Random4,14,9,18,0,1,4,4,False
DQN,14,10,74,2,3,61,3,False
Random2,14,10,47,3,2,4,5,False
Random3,14,10,14,4,1,4,2,False
Random4,14,10,25,4,0,4,4,False
DQN,14,11,74,0,2,61,3,False
Random2,14,11,64,17,0,4,5,False
Random3,14,11,20,6,1,4,2,False
Random4,14,11,18,6,3,4,4,False
DQN,14,12,65,-9,3,62,3,False
Random2,14,12,77,13,0,4,5,False
Random3,14,12,24,4,2,4,2,False
Random4,14,12,26,4,1,4,4,False
DQN,14,13,80,15,0,62,3,False
Random2,14,13,67,-10,3,4,5,False
Random3,14,13,28,4,2,4,2,False
Random4,14,13,33,4,1,4,4,False
DQN,14,14,84,4,1,62,3,False
Random2,14,14,67,0,2,4,5,False
Random3,14,14,28,0,2,4,2,False
Random4,14,14,45,0,0,4,4,False
DQN,14,15,84,0,1,63,3,False
Random2,14,15,67,0,1,4,5,False
Random3,14,15,44,16,0,4,2,False
Random4,14,15,45,16,1,4,4,False
DQN,14,15,105,21,0,63,3,True
Random2,14,15,67,0,2,4,5,True
Random3,14,15,37,-7,3,4,2,True
Random4,14,15,47,-7,1,4,3,True
DQN,15,1,9,9,0,63,3,False
Random2,15,1,3,3,2,4,5,False
Random3,15,1,4,4,1,4,3,False
Random4,15,1,0,4,3,4,4,False
DQN,15,2,9,0,2,64,3,False
Random2,15,2,17,14,0,4,5,False
Random3,15,2,4,0,2,4,3,False
Random4,15,2,2,0,1,4,4,False
DQN,15,3,13,4,1,64,3,False
Random2,15,3,18,1,2,4,5,False
Random3,15,3,15,11,0,4,3,False
Random4,15,3,2,11,3,4,4,False
DQN,15,4,17,4,1,64,3,False
Random2,15,4,22,4,1,4,5,False
Random3,15,4,15,0,3,4,3,False
Random4,15,4,10,0,0,4,4,False
DQN,15,5,34,17,0,64,3,False
Random2,15,5,25,3,1,4,5,False
Random3,15,5,11,-4,3,4,3,False
Random4,15,5,10,-4,2,4,4,False
DQN,15,6,44,10,0,64,3,False
Random2,15,6,25,0,3,4,5,False
Random3,15,6,15,4,1,4,3,False
Random4,15,6,12,4,2,4,4,False
DQN,15,7,47,3,2,64,3,False
Random2,15,7,32,7,0,4,5,False
Random3,15,7,21,6,1,4,3,False
Random4,15,7,12,6,3,4,4,False
DQN,15,8,46,-1,3,65,3,False
Random2,15,8,32,0,2,4,5,False
Random3,15,8,22,1,1,4,3,False
Random4,15,8,28,1,0,4,4,False
DQN,15,9,50,4,1,65,3,False
Random2,15,9,45,13,0,4,5,False
Random3,15,9,22,0,2,4,3,False
Random4,15,9,27,0,3,4,4,False
DQN,15,10,53,3,2,65,3,False
Random2,15,10,35,-10,3,4,5,False
Random3,15,10,30,8,1,4,3,False
Random4,15,10,42,8,0,4,4,False
DQN,15,11,45,-8,3,66,3,False
Random2,15,11,40,5,2,4,5,False
Random3,15,11,36,6,1,4,3,False
Random4,15,11,55,6,0,4,4,False
DQN,15,12,49,4,2,66,3,False
Random2,15,12,47,7,0,4,5,False
Random3,15,12,36,0,3,4,3,False
Random4,15,12,60,0,1,4,4,False
DQN,15,13,53,4,1,66,3,False
Random2,15,13,51,4,1,4,5,False
Random3,15,13,39,3,3,4,3,False
Random4,15,13,65,3,0,4,4,False
DQN,15,14,53,0,2,66,3,False
Random2,15,14,71,20,0,4,5,False
Random3,15,14,44,5,1,4,3,False
Random4,15,14,56,5,3,4,4,False
DQN,15,15,53,0,2,67,3,False
Random2,15,15,78,7,1,4,5,False
Random3,15,15,53,9,0,4,3,False
Random4,15,15,56,9,2,4,4,False
DQN,15,16,66,13,0,67,3,False
Random2,15,16,78,0,3,4,5,False
Random3,15,16,55,2,1,4,3,False
Random4,15,16,57,2,2,4,4,False
DQN,15,17,70,4,1,67,3,False
Random2,15,17,70,-8,3,4,5,False
Random3,15,17,74,19,0,4,3,False
Random4,15,17,58,19,2,4,4,False
DQN,15,18,79,9,0,67,3,False
Random2,15,18,73,3,2,4,5,False
Random3,15,18,78,4,1,4,3,False
Random4,15,18,58,4,3,4,4,False
DQN,15,19,79,0,2,67,3,False
Random2,15,19,85,12,1,4,5,False
Random3,15,19,91,13,0,4,3,False
Random4,15,19,49,13,3,4,4,False
DQN,15,20,80,1,2,67,3,False
Random2,15,20,98,13,0,4,5,False
Random3,15,20,91,0,3,4,3,False
Random4,15,20,51,0,1,4,4,False
DQN,15,21,95,15,0,67,3,False
Random2,15,21,98,0,2,4,5,False
Random3,15,21,89,-2,3,4,3,False
Random4,15,21,54,-2,1,4,4,False
DQN,15,21,95,0,2,67,3,True
Random2,15,21,104,6,1,4,5,True
Random3,15,21,105,16,0,4,3,True
Random4,15,21,48,16,3,4,5,True
DQN,16,1,6,6,1,67,3,False
Random2,16,1,0,0,3,4,5,False
Random3,16,1,9,9,0,4,3,False
Random4,16,1,1,9,2,4,5,False
DQN,16,2,11,5,1,67,3,False
Random2,16,2,-10,-10,3,4,5,False
Random3,16,2,11,2,2,4,3,False
Random4,16,2,20,2,0,4,5,False
DQN,16,3,12,1,2,67,3,False
Random2,16,3,-6,4,1,4,5,False
Random3,16,3,32,21,0,4,3,False
Random4,16,3,10,21,3,4,5,False
DQN,16,4,16,4,1,67,3,False
Random2,16,4,-6,0,2,4,5,False
Random3,16,4,31,-1,3,4,3,False
Random4,16,4,23,-1,0,4,5,False
DQN,16,5,16,0,2,67,3,False
Random2,16,5,10,16,0,4,5,False
Random3,16,5,22,-9,3,4,3,False
Random4,16,5,32,-9,1,4,5,False
DQN,16,6,25,9,0,67,3,False
Random2,16,6,14,4,1,4,5,False
Random3,16,6,22,0,3,4,3,False
Random4,16,6,35,0,2,4,5,False
DQN,16,7,18,-7,3,68,3,False
Random2,16,7,14,0,2,4,5,False
Random3,16,7,44,22,0,4,3,False
Random4,16,7,36,22,1,4,5,False
DQN,16,8,19,1,2,68,3,False
Random2,16,8,18,4,1,4,5,False
Random3,16,8,41,-3,3,4,3,False
Random4,16,8,50,-3,0,4,5,False
DQN,16,9,19,0,3,69,3,False
Random2,16,9,22,4,2,4,5,False
Random3,16,9,46,5,1,4,3,False
Random4,16,9,57,5,0,4,5,False
DQN,16,10,27,8,1,69,3,False
Random2,16,10,22,0,2,4,5,False
Random3,16,10,63,17,0,4,3,False
Random4,16,10,48,17,3,4,5,False
DQN,16,11,42,15,0,69,3,False
Random2,16,11,26,4,1,4,5,False
Random3,16,11,67,4,1,4,3,False
Random4,16,11,41,4,3,4,5,False
DQN,16,12,33,-9,3,70,3,False
Random2,16,12,30,4,1,4,5,False
Random3,16,12,67,0,2,4,3,False
Random4,16,12,62,0,0,4,5,False
DQN,16,13,37,4,1,70,3,False
Random2,16,13,34,4,1,4,5,False
Random3,16,13,67,0,3,4,3,False
Random4,16,13,70,0,0,4,5,False
DQN,16,14,38,1,3,71,3,False
Random2,16,14,37,3,2,4,5,False
Random3,16,14,75,8,0,4,3,False
Random4,16,14,74,8,1,4,5,False
DQN,16,15,39,1,2,71,3,False
Random2,16,15,37,0,3,4,5,False
Random3,16,15,85,10,0,4,3,False
Random4,16,15,79,10,1,4,5,False
DQN,16,16,47,8,0,71,3,False
Random2,16,16,42,5,1,4,5,False
Random3,16,16,85,0,3,4,3,False
Random4,16,16,82,0,2,4,5,False
DQN,16,16,44,-3,3,72,3,True
Random2,16,16,42,0,1,4,5,True
Random3,16,16,85,0,1,4,6,True
Random4,16,16,101,0,0,4,5,True
DQN,17,1,7,7,0,72,3,False
Random2,17,1,4,4,2,4,6,False
Random3,17,1,0,0,3,4,3,False
Random4,17,1,5,0,1,4,5,False
DQN,17,2,7,0,2,73,3,False
Random2,17,2,4,0,2,4,6,False
Random3,17,2,1,1,1,4,3,False
Random4,17,2,20,1,0,4,5,False
DQN,17,3,9,2,1,73,3,False
Random2,17,3,5,1,2,4,6,False
Random3,17,3,14,13,0,4,3,False
Random4,17,3,20,13,3,4,5,False
DQN,17,4,10,1,2,73,3,False
Random2,17,4,8,3,1,4,6,False
Random3,17,4,26,12,0,4,3,False
Random4,17,4,20,12,3,4,5,False
DQN,17,5,10,0,2,74,3,False
Random2,17,5,18,10,0,4,6,False
Random3,17,5,32,6,1,4,3,False
Random4,17,5,20,6,2,4,5,False
DQN,17,6,8,-2,3,75,3,False
Random2,17,6,18,0,2,4,6,False
Random3,17,6,33,1,1,4,3,False
Random4,17,6,37,1,0,4,5,False
DQN,17,7,4,-4,3,76,3,False
Random2,17,7,18,0,2,4,6,False
Random3,17,7,34,1,1,4,3,False
Random4,17,7,56,1,0,4,5,False
DQN,17,8,15,11,1,76,3,False
Random2,17,8,31,13,0,4,6,False
Random3,17,8,24,-10,3,4,3,False
Random4,17,8,58,-10,2,4,5,False
DQN,17,9,13,-2,3,77,3,False
Random2,17,9,32,1,1,4,6,False
Random3,17,9,24,0,2,4,3,False
Random4,17,9,75,0,0,4,5,False
DQN,17,10,17,4,1,77,3,False
Random2,17,10,40,8,0,4,6,False
Random3,17,10,27,3,2,4,3,False
Random4,17,10,76,3,3,4,5,False
DQN,17,11,18,1,2,77,3,False
Random2,17,11,56,16,0,4,6,False
Random3,17,11,17,-10,3,4,3,False
Random4,17,11,85,-10,1,4,5,False
DQN,17,12,22,4,1,77,3,False
Random2,17,12,50,-6,3,4,6,False
Random3,17,12,31,14,0,4,3,False
Random4,17,12,89,14,1,4,5,False
DQN,17,13,22,0,2,78,3,False
Random2,17,13,62,12,0,4,6,False
Random3,17,13,31,0,2,4,3,False
Random4,17,13,93,0,1,4,5,False
DQN,17,14,12,-10,3,79,3,False
Random2,17,14,77,15,0,4,6,False
Random3,17,14,41,10,1,4,3,False
Random4,17,14,94,10,2,4,5,False
DQN,17,14,12,0,3,80,3,True
Random2,17,14,81,4,1,4,6,True
Random3,17,14,44,3,2,4,4,True
Random4,17,14,103,3,0,4,5,True
DQN,18,1,0,0,2,80,4,False
Random2,18,1,1,1,1,4,6,False
Random3,18,1,23,23,0,4,3,False
Random4,18,1,-8,23,3,4,5,False
DQN,18,2,-6,-6,3,81,4,False
Random2,18,2,9,8,1,4,6,False
Random3,18,2,23,0,2,4,3,False
Random4,18,2,6,0,0,4,5,False
DQN,18,3,-16,-10,3,82,4,False
Random2,18,3,14,5,2,4,6,False
Random3,18,3,31,8,1,4,3,False
Random4,18,3,19,8,0,4,5,False
DQN,18,4,-17,-1,3,83,4,False
Random2,18,4,14,0,2,4,6,False
Random3,18,4,34,3,1,4,3,False
Random4,18,4,33,3,0,4,5,False
DQN,18,5,-17,0,2,83,4,False
Random2,18,5,17,3,1,4,6,False
Random3,18,5,30,-4,3,4,3,False
Random4,18,5,50,-4,0,4,5,False
DQN,18,6,-11,6,1,83,4,False
Random2,18,6,18,1,2,4,6,False
Random3,18,6,24,-6,3,4,3,False
Random4,18,6,65,-6,0,4,5,False
DQN,18,7,-8,3,1,83,4,False
Random2,18,7,35,17,0,4,6,False
Random3,18,7,20,-4,3,4,3,False
Random4,18,7,65,-4,2,4,5,False
DQN,18,8,-8,0,2,83,4,False
Random2,18,8,50,15,0,4,6,False
Random3,18,8,16,-4,3,4,3,False
Random4,18,8,70,-4,1,4,5,False
DQN,18,9,13,21,0,83,4,False
Random2,18,9,51,1,1,4,6,False
Random3,18,9,16,0,2,4,3,False
Random4,18,9,64,0,3,4,5,False
DQN,18,10,15,2,3,84,4,False
Random2,18,10,58,7,0,4,6,False
Random3,18,10,19,3,2,4,3,False
Random4,18,10,68,3,1,4,5,False
DQN,18,11,6,-9,3,85,4,False
Random2,18,11,82,24,0,4,6,False
Random3,18,11,20,1,1,4,3,False
Random4,18,11,68,1,2,4,5,False
DQN,18,12,7,1,2,85,4,False
Random2,18,12,88,6,1,4,6,False
Random3,18,12,15,-5,3,4,3,False
Random4,18,12,82,-5,0,4,5,False
DQN,18,13,8,1,1,85,4,False
Random2,18,13,88,0,2,4,6,False
Random3,18,13,14,-1,3,4,3,False
Random4,18,13,98,-1,0,4,5,False
DQN,18,13,8,0,3,86,4,True
Random2,18,13,92,4,2,4,6,True
Random3,18,13,19,5,1,4,5,True
Random4,18,13,105,5,0,4,5,True
DQN,19,1,4,4,1,86,5,False
Random2,19,1,0,0,2,4,6,False
Random3,19,1,-1,-1,3,4,3,False
Random4,19,1,13,-1,0,4,5,False
DQN,19,2,4,0,2,86,5,False
Random2,19,2,-1,-1,3,4,6,False
Random3,19,2,13,14,0,4,3,False
Random4,19,2,16,14,1,4,5,False
DQN,19,3,4,0,1,86,5,False
Random2,19,3,-4,-3,3,4,6,False
Random3,19,3,13,0,1,4,3,False
Random4,19,3,35,0,0,4,5,False
DQN,19,4,5,1,3,87,5,False
Random2,19,4,1,5,0,4,6,False
Random3,19,4,18,5,0,4,3,False
Random4,19,4,40,5,0,4,5,False
DQN,19,5,19,14,0,87,5,False
Random2,19,5,8,7,1,4,6,False
Random3,19,5,18,0,2,4,3,False
Random4,19,5,35,0,3,4,5,False
DQN,19,6,19,0,2,87,5,False
Random2,19,6,6,-2,3,4,6,False
Random3,19,6,32,14,0,4,3,False
Random4,19,6,39,14,1,4,5,False
DQN,19,7,23,4,2,87,5,False
Random2,19,7,11,5,1,4,6,False
Random3,19,7,25,-7,3,4,3,False
Random4,19,7,53,-7,0,4,5,False
DQN,19,8,42,19,0,87,5,False
Random2,19,8,18,7,1,4,6,False
Random3,19,8,15,-10,3,4,3,False
Random4,19,8,53,-10,2,4,5,False
DQN,19,9,36,-6,3,88,5,False
Random2,19,9,27,9,1,4,6,False
Random3,19,9,15,0,2,4,3,False
Random4,19,9,66,0,0,4,5,False
DQN,19,10,43,7,1,88,5,False
Random2,19,10,28,1,2,4,6,False
Random3,19,10,28,13,0,4,3,False
Random4,19,10,61,13,3,4,5,False
DQN,19,11,45,2,1,88,5,False
Random2,19,11,28,0,3,4,6,False
Random3,19,11,29,1,2,4,3,False
Random4,19,11,74,1,0,4,5,False
DQN,19,12,41,-4,3,89,5,False
Random2,19,12,29,1,1,4,6,False
Random3,19,12,29,0,2,4,3,False
Random4,19,12,93,0,0,4,5,False
DQN,19,13,55,14,0,89,5,False
Random2,19,13,27,-2,3,4,6,False
Random3,19,13,29,0,2,4,3,False
Random4,19,13,97,0,1,4,5,False
DQN,19,14,58,3,1,89,5,False
Random2,19,14,44,17,0,4,6,False
Random3,19,14,25,-4,3,4,3,False
Random4,19,14,97,-4,2,4,5,False
DQN,19,15,56,-2,3,90,5,False
Random2,19,15,61,17,0,4,6,False
Random3,19,15,26,1,1,4,3,False
Random4,19,15,97,1,2,4,5,False
DQN,19,15,56,0,2,91,5,True
Random2,19,15,62,1,1,4,6,True
Random3,19,15,26,0,2,4,3,True
Random4,19,15,112,0,0,4,4,True
DQN,20,1,1,1,1,91,5,False
Random2,20,1,-5,-5,3,4,6,False
Random3,20,1,20,20,0,4,4,False
Random4,20,1,0,20,2,4,5,False
DQN,20,2,5,4,1,91,5,False
Random2,20,2,-10,-5,3,4,6,False
Random3,20,2,21,1,2,4,4,False
Random4,20,2,16,1,0,4,5,False
DQN,20,3,10,5,1,91,5,False
Random2,20,3,-10,0,3,4,6,False
Random3,20,3,31,10,0,4,4,False
Random4,20,3,17,10,2,4,5,False
DQN,20,4,23,13,0,91,5,False
Random2,20,4,-6,4,2,4,6,False
Random3,20,4,25,-6,3,4,4,False
Random4,20,4,22,-6,1,4,5,False
DQN,20,5,22,-1,3,92,5,False
Random2,20,5,-6,0,1,4,6,False
Random3,20,5,42,17,0,4,4,False
Random4,20,5,22,17,1,4,5,False
DQN,20,6,13,-9,3,93,5,False
Random2,20,6,-4,2,1,4,6,False
Random3,20,6,64,22,0,4,4,False
Random4,20,6,23,22,2,4,5,False
DQN,20,7,7,-6,3,94,5,False
Random2,20,7,0,4,1,4,6,False
Random3,20,7,82,18,0,4,4,False
Random4,20,7,23,18,2,4,5,False
DQN,20,8,11,4,1,94,5,False
Random2,20,8,7,7,0,4,6,False
Random3,20,8,86,4,1,4,4,False
Random4,20,8,24,4,3,4,5,False
DQN,20,9,13,2,1,94,5,False
Random2,20,9,21,14,0,4,6,False
Random3,20,9,86,0,2,4,4,False
Random4,20,9,24,0,2,4,5,False
DQN,20,10,15,2,1,94,5,False
Random2,20,10,44,23,0,4,6,False
Random3,20,10,87,1,2,4,4,False
Random4,20,10,14,1,3,4,5,False
DQN,20,11,6,-9,3,95,5,False
Random2,20,11,61,17,0,4,6,False
Random3,20,11,92,5,1,4,4,False
Random4,20,11,17,5,2,4,5,False
DQN,20,12,7,1,2,95,5,False
Random2,20,12,69,8,0,4,6,False
Random3,20,12,92,0,3,4,4,False
Random4,20,12,24,0,1,4,5,False
DQN,20,13,20,13,0,95,5,False
Random2,20,13,67,-2,3,4,6,False
Random3,20,13,92,0,2,4,4,False
Random4,20,13,29,0,1,4,5,False
DQN,20,14,12,-8,3,96,5,False
Random2,20,14,67,0,2,4,6,False
Random3,20,14,94,2,1,4,4,False
Random4,20,14,51,2,0,4,5,False
DQN,20,14,25,13,0,96,5,True
Random2,20,14,67,0,2,4,6,True
Random3,20,14,100,6,1,4,6,True
Random4,20,14,48,6,3,4,5,True
DQN,21,1,0,0,1,96,6,False
Random2,21,1,19,19,0,4,6,False
Random3,21,1,0,0,1,4,4,False
Random4,21,1,-3,0,3,4,5,False
DQN,21,2,20,20,0,96,6,False
Random2,21,2,19,0,2,4,6,False
Random3,21,2,-6,-6,3,4,4,False
Random4,21,2,-1,-6,1,4,5,False
DQN,21,3,19,-1,3,97,6,False
Random2,21,3,32,13,0,4,6,False
Random3,21,3,-2,4,1,4,4,False
Random4,21,3,-1,4,2,4,5,False
DQN,21,4,20,1,2,97,6,False
Random2,21,4,47,15,0,4,6,False
Random3,21,4,-6,-4,3,4,4,False
Random4,21,4,3,-4,1,4,5,False
DQN,21,5,14,-6,3,98,6,False
Random2,21,5,51,4,1,4,6,False
Random3,21,5,-6,0,2,4,4,False
Random4,21,5,21,0,0,4,5,False
DQN,21,6,38,24,0,98,6,False
Random2,21,6,41,-10,3,4,6,False
Random3,21,6,-5,1,1,4,4,False
Random4,21,6,22,1,1,4,5,False
DQN,21,7,43,5,1,98,6,False
Random2,21,7,41,0,2,4,6,False
Random3,21,7,12,17,0,4,4,False
Random4,21,7,16,17,3,4,5,False
DQN,21,8,44,1,3,99,6,False
Random2,21,8,43,2,2,4,6,False
Random3,21,8,19,7,0,4,4,False
Random4,21,8,22,7,1,4,5,False
DQN,21,9,34,-10,3,100,6,False
Random2,21,9,43,0,2,4,6,False
Random3,21,9,28,9,1,4,4,False
Random4,21,9,39,9,0,4,5,False
DQN,21,10,25,-9,3,101,6,False
Random2,21,10,43,0,2,4,6,False
Random3,21,10,47,19,0,4,4,False
Random4,21,10,45,19,1,4,5,False
DQN,21,11,17,-8,3,102,6,False
Random2,21,11,51,8,1,4,6,False
