player,game,round,current_score,round_score,placement,round_wins,game_wins,last_trick
DQN,35,2,18,0,2,152,0,False
Random3,35,2,-2,-6,1,0,1,False
Random4,35,2,22,-6,4,0,2,False
ISMCTS,35,3,-6,0,2,102,32,False
DQN,35,3,16,-2,1,152,0,False
Random3,35,3,-2,0,2,0,1,False
Random4,35,3,40,0,4,0,2,False
ISMCTS,35,4,0,6,3,102,32,False
DQN,35,4,24,8,4,153,0,False
Random3,35,4,0,2,2,0,1,False
Random4,35,4,40,2,1,0,2,False
ISMCTS,35,5,2,2,2,102,32,False
DQN,35,5,24,0,1,153,0,False
Random3,35,5,5,5,3,0,1,False
Random4,35,5,49,5,4,0,2,False
ISMCTS,35,6,10,8,3,103,32,False
DQN,35,6,24,0,1,153,0,False
Random3,35,6,5,0,1,0,1,False
Random4,35,6,57,0,3,0,2,False
ISMCTS,35,7,10,0,2,103,32,False
DQN,35,7,14,-10,1,153,0,False
Random3,35,7,13,8,3,0,1,False
Random4,35,7,75,8,4,0,2,False
ISMCTS,35,8,13,3,2,103,32,False
DQN,35,8,21,7,4,154,0,False
Random3,35,8,13,0,1,0,1,False
Random4,35,8,81,0,3,0,2,False
ISMCTS,35,9,18,5,3,104,32,False
DQN,35,9,25,4,2,154,0,False
Random3,35,9,15,2,1,0,1,False
Random4,35,9,86,2,3,0,2,False
ISMCTS,35,9,20,2,3,104,32,True
DQN,35,9,19,-6,1,154,0,True
Random3,35,9,15,0,2,0,1,True
Random4,35,9,106,0,4,0,2,True
ISMCTS,36,1,0,0,1,104,32,False
DQN,36,1,0,0,1,154,0,False
Random3,36,1,7,7,3,0,2,False
Random4,36,1,9,7,4,0,2,False
ISMCTS,36,2,2,2,3,104,32,False
DQN,36,2,0,0,2,154,0,False
Random3,36,2,-3,-10,1,0,2,False
Random4,36,2,33,-10,4,0,2,False
ISMCTS,36,3,6,4,3,104,32,False
DQN,36,3,20,20,4,155,0,False
Random3,36,3,-3,0,2,0,2,False
Random4,36,3,25,0,1,0,2,False
ISMCTS,36,4,-3,-9,1,104,32,False
DQN,36,4,24,4,2,155,0,False
Random3,36,4,10,13,4,0,2,False
Random4,36,4,33,13,3,0,2,False
ISMCTS,36,5,-13,-10,1,104,32,False
DQN,36,5,24,0,2,155,0,False
Random3,36,5,18,8,3,0,2,False
Random4,36,5,51,8,4,0,2,False
ISMCTS,36,6,-9,4,2,104,32,False
DQN,36,6,38,14,4,156,0,False
Random3,36,6,12,-6,1,0,2,False
Random4,36,6,55,-6,2,0,2,False
ISMCTS,36,7,-8,1,2,104,32,False
DQN,36,7,39,1,2,156,0,False
Random3,36,7,28,16,4,0,2,False
Random4,36,7,53,16,1,0,2,False
ISMCTS,36,8,-14,-6,1,104,32,False
DQN,36,8,39,0,2,156,0,False
Random3,36,8,33,5,3,0,2,False
Random4,36,8,70,5,4,0,2,False
ISMCTS,36,9,-24,-10,1,104,32,False
DQN,36,9,47,8,3,156,0,False
Random3,36,9,51,18,4,0,2,False
Random4,36,9,70,18,2,0,2,False
ISMCTS,36,10,-18,6,3,105,32,False
DQN,36,10,47,0,1,156,0,False
Random3,36,10,57,6,3,0,2,False
Random4,36,10,74,6,2,0,2,False
ISMCTS,36,11,-12,6,3,105,32,False
DQN,36,11,56,9,4,157,0,False
Random3,36,11,57,0,1,0,2,False
Random4,36,11,75,0,2,0,2,False
ISMCTS,36,12,-11,1,2,105,32,False
DQN,36,12,73,17,4,158,0,False
Random3,36,12,50,-7,1,0,2,False
Random4,36,12,80,-7,3,0,2,False
ISMCTS,36,13,-10,1,1,105,32,False
DQN,36,13,79,6,4,159,0,False
Random3,36,13,55,5,3,0,2,False
Random4,36,13,84,5,2,0,2,False
ISMCTS,36,14,-6,4,3,105,32,False
DQN,36,14,79,0,1,159,0,False
Random3,36,14,55,0,1,0,2,False
Random4,36,14,96,0,4,0,2,False
ISMCTS,36,14,7,13,4,106,33,True
DQN,36,14,77,-2,1,159,0,True
Random3,36,14,56,1,2,0,2,True
Random4,36,14,100,1,3,0,2,True
ISMCTS,37,1,-4,-4,1,106,33,False
DQN,37,1,2,2,2,159,0,False
Random3,37,1,13,13,4,0,2,False
Random4,37,1,5,13,3,0,2,False
ISMCTS,37,2,-14,-10,1,106,33,False
DQN,37,2,3,1,3,159,0,False
Random3,37,2,13,0,2,0,2,False
Random4,37,2,30,0,4,0,2,False
ISMCTS,37,3,-10,4,3,106,33,False
DQN,37,3,19,16,4,160,0,False
Random3,37,3,15,2,2,0,2,False
Random4,37,3,24,2,1,0,2,False
ISMCTS,37,4,-1,9,3,106,33,False
DQN,37,4,34,15,4,161,0,False
Random3,37,4,15,0,2,0,2,False
Random4,37,4,16,0,1,0,2,False
ISMCTS,37,5,-1,0,2,106,33,False
DQN,37,5,47,13,4,162,0,False
Random3,37,5,23,8,3,0,2,False
Random4,37,5,11,8,1,0,2,False
ISMCTS,37,6,-1,0,2,106,33,False
DQN,37,6,54,7,3,162,0,False
Random3,37,6,38,15,4,0,2,False
Random4,37,6,5,15,1,0,2,False
ISMCTS,37,7,0,1,2,106,33,False
DQN,37,7,58,4,3,162,0,False
Random3,37,7,55,17,4,0,2,False
Random4,37,7,-1,17,1,0,2,False
ISMCTS,37,8,22,22,4,107,33,False
DQN,37,8,48,-10,1,162,0,False
Random3,37,8,59,4,3,0,2,False
Random4,37,8,-1,4,2,0,2,False
ISMCTS,37,9,23,1,2,107,33,False
DQN,37,9,52,4,3,162,0,False
Random3,37,9,59,0,1,0,2,False
Random4,37,9,10,0,4,0,2,False
ISMCTS,37,10,23,0,2,107,33,False
DQN,37,10,66,14,4,163,0,False
Random3,37,10,62,3,3,0,2,False
Random4,37,10,9,3,1,0,2,False
ISMCTS,37,11,29,6,3,107,33,False
DQN,37,11,76,10,4,164,0,False
Random3,37,11,62,0,1,0,2,False
Random4,37,11,9,0,1,0,2,False
ISMCTS,37,12,29,0,2,107,33,False
DQN,37,12,80,4,3,164,0,False
Random3,37,12,84,22,4,0,2,False
Random4,37,12,-1,22,1,0,2,False
ISMCTS,37,13,33,4,2,107,33,False
DQN,37,13,74,-6,1,164,0,False
Random3,37,13,89,5,3,0,2,False
Random4,37,13,12,5,4,0,2,False
ISMCTS,37,14,30,-3,1,107,33,False
DQN,37,14,74,0,2,164,0,False
Random3,37,14,94,5,3,0,2,False
Random4,37,14,26,5,4,0,2,False
ISMCTS,37,14,30,0,1,107,33,True
DQN,37,14,83,9,4,165,0,True
Random3,37,14,101,7,3,0,2,True
Random4,37,14,26,7,1,0,3,True
ISMCTS,38,1,0,0,1,107,33,False
DQN,38,1,1,1,2,165,0,False
Random3,38,1,8,8,4,0,2,False
Random4,38,1,7,8,3,0,3,False
ISMCTS,38,2,12,12,4,108,33,False
DQN,38,2,1,0,1,165,0,False
Random3,38,2,12,4,3,0,2,False
Random4,38,2,7,4,1,0,3,False
ISMCTS,38,3,12,0,2,108,33,False
DQN,38,3,4,3,3,165,0,False
Random3,38,3,29,17,4,0,2,False
Random4,38,3,3,17,1,0,3,False
ISMCTS,38,4,2,-10,1,108,33,False
DQN,38,4,22,18,4,166,0,False
Random3,38,4,30,1,2,0,2,False
Random4,38,4,10,1,3,0,3,False
ISMCTS,38,5,3,1,3,108,33,False
DQN,38,5,47,25,4,167,0,False
Random3,38,5,20,-10,1,0,2,False
Random4,38,5,10,-10,2,0,3,False
ISMCTS,38,6,7,4,2,108,33,False
DQN,38,6,47,0,1,167,0,False
Random3,38,6,28,8,4,0,2,False
Random4,38,6,14,8,2,0,3,False
ISMCTS,38,7,11,4,2,108,33,False
DQN,38,7,40,-7,1,167,0,False
Random3,38,7,34,6,3,0,2,False
Random4,38,7,27,6,4,0,3,False
ISMCTS,38,8,2,-9,1,108,33,False
DQN,38,8,54,14,4,168,0,False
Random3,38,8,42,8,3,0,2,False
Random4,38,8,30,8,2,0,3,False
ISMCTS,38,9,1,-1,1,108,33,False
DQN,38,9,54,0,2,168,0,False
Random3,38,9,42,0,2,0,2,False
Random4,38,9,47,0,4,0,3,False
ISMCTS,38,10,2,1,2,108,33,False
DQN,38,10,54,0,1,168,0,False
Random3,38,10,54,12,4,0,2,False
Random4,38,10,50,12,3,0,3,False
ISMCTS,38,11,16,14,4,109,33,False
DQN,38,11,49,-5,1,168,0,False
Random3,38,11,55,1,2,0,2,False
Random4,38,11,56,1,3,0,3,False
ISMCTS,38,12,7,-9,1,109,33,False
DQN,38,12,58,9,3,168,0,False
Random3,38,12,58,3,2,0,2,False
Random4,38,12,69,3,4,0,3,False
ISMCTS,38,13,12,5,3,109,33,False
DQN,38,13,65,7,4,169,0,False
Random3,38,13,61,3,2,0,2,False
Random4,38,13,70,3,1,0,3,False
ISMCTS,38,14,5,-7,1,109,33,False
DQN,38,14,66,1,2,169,0,False
Random3,38,14,79,18,4,0,2,False
Random4,38,14,74,18,3,0,3,False
ISMCTS,38,15,5,0,1,109,33,False
DQN,38,15,69,3,3,169,0,False
Random3,38,15,79,0,1,0,2,False
Random4,38,15,87,0,4,0,3,False
ISMCTS,38,16,23,18,4,110,33,False
DQN,38,16,69,0,2,169,0,False
Random3,38,16,80,1,3,0,2,False
Random4,38,16,84,1,1,0,3,False
ISMCTS,38,16,17,-6,1,110,34,True
DQN,38,16,70,1,3,169,0,True
Random3,38,16,80,0,2,0,2,True
Random4,38,16,105,0,4,0,3,True
ISMCTS,39,1,-3,-3,1,110,34,False
DQN,39,1,6,6,3,169,0,False
Random3,39,1,0,0,2,0,2,False
Random4,39,1,13,0,4,0,3,False
ISMCTS,39,2,0,3,3,110,34,False
DQN,39,2,27,21,4,170,0,False
Random3,39,2,-8,-8,1,0,2,False
Random4,39,2,13,-8,2,0,3,False
ISMCTS,39,3,0,0,2,110,34,False
DQN,39,3,21,-6,1,170,0,False
Random3,39,3,9,17,4,0,2,False
Random4,39,3,18,17,3,0,3,False
ISMCTS,39,4,6,6,4,111,34,False
DQN,39,4,26,5,3,170,0,False
Random3,39,4,13,4,2,0,2,False
Random4,39,4,19,4,1,0,3,False
ISMCTS,39,5,6,0,1,111,34,False
DQN,39,5,38,12,4,171,0,False
Random3,39,5,13,0,1,0,2,False
Random4,39,5,23,0,3,0,3,False
ISMCTS,39,6,-2,-8,1,111,34,False
DQN,39,6,51,13,4,172,0,False
Random3,39,6,21,8,3,0,2,False
Random4,39,6,26,8,2,0,3,False
ISMCTS,39,7,-1,1,1,111,34,False
DQN,39,7,52,1,1,172,0,False
Random3,39,7,27,6,3,0,2,False
Random4,39,7,34,6,4,0,3,False
ISMCTS,39,8,8,9,3,111,34,False
DQN,39,8,52,0,2,172,0,False
Random3,39,8,17,-10,1,0,2,False
Random4,39,8,51,-10,4,0,3,False
ISMCTS,39,9,8,0,2,111,34,False
DQN,39,9,70,18,4,173,0,False
Random3,39,9,8,-9,1,0,2,False
Random4,39,9,58,-9,3,0,3,False
ISMCTS,39,10,8,0,2,111,34,False
DQN,39,10,70,0,2,173,0,False
Random3,39,10,29,21,4,0,2,False
Random4,39,10,53,21,1,0,3,False
ISMCTS,39,11,12,4,2,111,34,False
DQN,39,11,74,4,2,173,0,False
Random3,39,11,36,7,4,0,2,False
Random4,39,11,54,7,1,0,3,False
ISMCTS,39,12,11,-1,1,111,34,False
DQN,39,12,74,0,2,173,0,False
Random3,39,12,36,0,2,0,2,False
Random4,39,12,71,0,4,0,3,False
ISMCTS,39,13,18,7,3,111,34,False
DQN,39,13,89,15,4,174,0,False
Random3,39,13,40,4,2,0,2,False
Random4,39,13,61,4,1,0,3,False
ISMCTS,39,14,15,-3,1,111,34,False
DQN,39,14,89,0,2,174,0,False
Random3,39,14,46,6,3,0,2,False
Random4,39,14,74,6,4,0,3,False
ISMCTS,39,15,15,0,1,111,34,False
DQN,39,15,94,5,3,174,0,False
Random3,39,15,57,11,4,0,2,False
Random4,39,15,74,11,1,0,3,False
ISMCTS,39,16,20,5,3,111,34,False
DQN,39,16,96,2,2,174,0,False
Random3,39,16,58,1,1,0,2,False
Random4,39,16,82,1,4,0,3,False
ISMCTS,39,17,20,0,1,111,34,False
DQN,39,17,96,0,1,174,0,False
Random3,39,17,71,13,4,0,2,False
Random4,39,17,85,13,3,0,3,False
ISMCTS,39,18,24,4,2,111,34,False
DQN,39,18,96,0,1,174,0,False
Random3,39,18,79,8,4,0,2,False
Random4,39,18,89,8,2,0,3,False
ISMCTS,39,19,24,0,1,111,34,False
DQN,39,19,96,0,1,174,0,False
Random3,39,19,91,12,4,0,2,False
Random4,39,19,93,12,3,0,3,False
ISMCTS,39,19,14,16,5,111,35,True
DQN,39,19,122,0,2,174,0,True
Random3,39,19,117,0,2,0,2,True
Random4,39,19,119,0,2,0,3,True
ISMCTS,40,1,2,2,3,111,35,False
DQN,40,1,1,1,2,174,0,False
Random3,40,1,0,0,1,0,2,False
Random4,40,1,13,0,4,0,3,False
ISMCTS,40,2,2,0,2,111,35,False
DQN,40,2,1,0,2,174,0,False
Random3,40,2,20,20,4,0,2,False
Random4,40,2,9,20,1,0,3,False
ISMCTS,40,3,2,0,2,111,35,False
DQN,40,3,4,3,3,174,0,False
Random3,40,3,40,20,4,0,2,False
Random4,40,3,2,20,1,0,3,False
ISMCTS,40,4,13,11,4,112,35,False
DQN,40,4,8,4,3,174,0,False
Random3,40,4,40,0,1,0,2,False
Random4,40,4,3,0,2,0,3,False
ISMCTS,40,5,14,1,2,112,35,False
DQN,40,5,3,-5,1,174,0,False
Random3,40,5,44,4,3,0,2,False
Random4,40,5,19,4,4,0,3,False
ISMCTS,40,6,20,6,3,113,35,False
DQN,40,6,7,4,2,174,0,False
Random3,40,6,44,0,1,0,2,False
Random4,40,6,25,0,3,0,3,False
ISMCTS,40,7,20,26,6,114,35,False
DQN,40,7,33,0,2,174,0,False
Random3,40,7,70,0,2,0,2,False
Random4,40,7,41,0,1,0,3,False
ISMCTS,40,8,33,13,4,115,35,False
DQN,40,8,34,1,2,174,0,False
Random3,40,8,69,-1,1,0,2,False
Random4,40,8,44,-1,3,0,3,False
ISMCTS,40,9,45,12,4,116,35,False
DQN,40,9,38,4,3,174,0,False
Random3,40,9,69,0,1,0,2,False
Random4,40,9,44,0,1,0,3,False
ISMCTS,40,10,45,0,2,116,35,False
DQN,40,10,45,7,3,174,0,False
Random3,40,10,64,-5,1,0,2,False
Random4,40,10,58,-5,4,0,3,False
ISMCTS,40,11,48,3,2,116,35,False
DQN,40,11,50,5,3,174,0,False
Random3,40,11,64,0,1,0,2,False
Random4,40,11,66,0,4,0,3,False
ISMCTS,40,12,49,1,3,116,35,False
DQN,40,12,67,17,4,175,0,False
Random3,40,12,64,0,2,0,2,False
Random4,40,12,64,0,1,0,3,False
ISMCTS,40,13,39,-10,1,116,35,False
DQN,40,13,88,21,4,176,0,False
Random3,40,13,68,4,3,0,2,False
Random4,40,13,65,4,2,0,3,False
ISMCTS,40,13,43,4,2,116,36,True
DQN,40,13,102,14,4,177,0,True
Random3,40,13,58,-10,1,0,2,True
Random4,40,13,73,-10,3,0,3,True
ISMCTS,41,1,-8,-8,1,116,36,False
DQN,41,1,5,5,3,177,0,False
Random3,41,1,17,17,4,0,2,False
Random4,41,1,2,17,2,0,3,False
ISMCTS,41,2,0,8,4,117,36,False
DQN,41,2,9,4,2,177,0,False
Random3,41,2,17,0,1,0,2,False
Random4,41,2,6,0,2,0,3,False
ISMCTS,41,3,-5,-5,1,117,36,False
DQN,41,3,12,3,3,177,0,False
Random3,41,3,17,0,2,0,2,False
Random4,41,3,24,0,4,0,3,False
ISMCTS,41,4,-5,0,2,117,36,False
DQN,41,4,30,18,4,178,0,False
Random3,41,4,25,8,3,0,2,False
Random4,41,4,14,8,1,0,3,False
ISMCTS,41,5,8,13,4,118,36,False
DQN,41,5,34,4,3,178,0,False
Random3,41,5,25,0,2,0,2,False
Random4,41,5,13,0,1,0,3,False
ISMCTS,41,6,-1,-9,1,118,36,False
DQN,41,6,36,2,2,178,0,False
Random3,41,6,41,16,4,0,2,False
Random4,41,6,20,16,3,0,3,False
ISMCTS,41,7,9,10,3,118,36,False
DQN,41,7,38,2,2,178,0,False
Random3,41,7,31,-10,1,0,2,False
Random4,41,7,34,-10,4,0,3,False
ISMCTS,41,8,3,-6,1,118,36,False
DQN,41,8,38,0,2,178,0,False
Random3,41,8,36,5,3,0,2,False
Random4,41,8,51,5,4,0,3,False
ISMCTS,41,9,22,19,4,119,36,False
DQN,41,9,31,-7,1,178,0,False
Random3,41,9,36,0,2,0,2,False
Random4,41,9,55,0,3,0,3,False
ISMCTS,41,10,24,2,2,119,36,False
DQN,41,10,21,-10,1,178,0,False
Random3,41,10,43,7,3,0,2,False
Random4,41,10,72,7,4,0,3,False
ISMCTS,41,11,38,14,4,120,36,False
DQN,41,11,21,0,1,178,0,False
Random3,41,11,43,0,1,0,2,False
Random4,41,11,74,0,3,0,3,False
ISMCTS,41,12,39,1,2,120,36,False
DQN,41,12,36,15,4,179,0,False
Random3,41,12,47,4,3,0,2,False
Random4,41,12,70,4,1,0,3,False
ISMCTS,41,13,39,0,1,120,36,False
DQN,41,13,41,5,3,179,0,False
Random3,41,13,49,2,2,0,2,False
Random4,41,13,79,2,4,0,3,False
ISMCTS,41,14,30,-9,1,120,36,False
DQN,41,14,43,2,2,179,0,False
Random3,41,14,67,18,4,0,2,False
Random4,41,14,84,18,3,0,3,False
ISMCTS,41,14,31,1,2,120,37,True
DQN,41,14,48,5,3,179,0,True
Random3,41,14,61,-6,1,0,2,True
Random4,41,14,100,-6,4,0,3,True
ISMCTS,42,1,-10,-10,1,120,37,False
DQN,42,1,20,20,4,180,0,False
Random3,42,1,3,3,2,0,2,False
Random4,42,1,3,3,2,0,3,False
ISMCTS,42,2,-10,0,1,120,37,False
DQN,42,2,29,9,4,181,0,False
Random3,42,2,3,0,1,0,2,False
Random4,42,2,10,0,3,0,3,False
ISMCTS,42,3,3,13,4,121,37,False
DQN,42,3,38,9,3,181,0,False
Random3,42,3,3,0,2,0,2,False
Random4,42,3,4,0,1,0,3,False
ISMCTS,42,4,3,0,2,121,37,False
DQN,42,4,55,17,4,182,0,False
Random3,42,4,1,-2,1,0,2,False
Random4,42,4,5,-2,3,0,3,False
ISMCTS,42,5,5,2,3,121,37,False
DQN,42,5,68,13,4,183,0,False
Random3,42,5,1,0,1,0,2,False
Random4,42,5,6,0,2,0,3,False
ISMCTS,42,6,-3,-8,1,121,37,False
DQN,42,6,74,6,3,183,0,False
Random3,42,6,16,15,4,0,2,False
Random4,42,6,9,15,2,0,3,False
ISMCTS,42,7,-8,-5,1,121,37,False
DQN,42,7,87,13,4,184,0,False
Random3,42,7,20,4,2,0,2,False
Random4,42,7,13,4,2,0,3,False
ISMCTS,42,8,-18,-10,1,121,37,False
DQN,42,8,93,6,2,184,0,False
Random3,42,8,34,14,4,0,2,False
Random4,42,8,19,14,2,0,3,False
ISMCTS,42,8,-25,-7,1,121,38,True
DQN,42,8,100,7,3,184,0,True
Random3,42,8,47,13,4,0,2,True
Random4,42,8,22,13,2,0,3,True
ISMCTS,43,1,0,0,2,121,38,False
DQN,43,1,6,6,3,184,0,False
Random3,43,1,14,14,4,0,2,False
Random4,43,1,-4,14,1,0,3,False
ISMCTS,43,2,2,2,1,121,38,False
DQN,43,2,14,8,4,185,0,False
Random3,43,2,16,2,1,0,2,False
Random4,43,2,0,2,3,0,3,False
ISMCTS,43,3,20,18,4,122,38,False
DQN,43,3,14,0,2,185,0,False
Random3,43,3,16,0,2,0,2,False
Random4,43,3,-2,0,1,0,3,False
ISMCTS,43,4,21,1,2,122,38,False
DQN,43,4,30,16,4,186,0,False
Random3,43,4,11,-5,1,0,2,False
Random4,43,4,2,-5,3,0,3,False
ISMCTS,43,5,32,11,3,122,38,False
DQN,43,5,30,0,2,186,0,False
Random3,43,5,3,-8,1,0,2,False
Random4,43,5,15,-8,4,0,3,False
ISMCTS,43,6,40,8,3,122,38,False
DQN,43,6,30,0,2,186,0,False
Random3,43,6,17,14,4,0,2,False
Random4,43,6,9,14,1,0,3,False
ISMCTS,43,7,59,19,4,123,38,False
DQN,43,7,30,0,2,186,0,False
Random3,43,7,22,5,3,0,2,False
Random4,43,7,1,5,1,0,3,False
ISMCTS,43,8,73,14,4,124,38,False
DQN,43,8,28,-2,1,186,0,False
Random3,43,8,25,3,3,0,2,False
Random4,43,8,2,3,2,0,3,False
ISMCTS,43,9,91,18,4,125,38,False
DQN,43,9,32,4,3,186,0,False
Random3,43,9,19,-6,1,0,2,False
Random4,43,9,2,-6,2,0,3,False
ISMCTS,43,10,91,26,6,126,38,False
DQN,43,10,58,0,2,186,0,False
Random3,43,10,45,0,2,0,2,False
Random4,43,10,18,0,1,0,3,False
ISMCTS,43,10,100,9,3,126,38,True
DQN,43,10,48,-10,1,186,0,True
Random3,43,10,45,0,2,0,2,True
Random4,43,10,35,0,4,0,4,True
ISMCTS,44,1,-10,-10,1,126,38,False
DQN,44,1,7,7,3,186,0,False
Random3,44,1,14,14,4,0,2,False
Random4,44,1,5,14,2,0,4,False
ISMCTS,44,2,-8,2,2,126,38,False
DQN,44,2,9,2,2,186,0,False
Random3,44,2,35,21,4,0,2,False
Random4,44,2,-4,21,1,0,4,False
ISMCTS,44,3,-3,5,3,126,38,False
DQN,44,3,16,7,4,187,0,False
Random3,44,3,35,0,1,0,2,False
Random4,44,3,0,0,2,0,4,False
ISMCTS,44,4,-3,0,1,126,38,False
DQN,44,4,29,13,4,188,0,False
Random3,44,4,38,3,3,0,2,False
Random4,44,4,0,3,1,0,4,False
ISMCTS,44,5,-3,0,1,126,38,False
DQN,44,5,44,15,4,189,0,False
Random3,44,5,38,0,1,0,2,False
Random4,44,5,1,0,3,0,4,False
ISMCTS,44,6,1,4,2,126,38,False
DQN,44,6,49,5,3,189,0,False
Random3,44,6,51,13,4,0,2,False
Random4,44,6,-5,13,1,0,4,False
ISMCTS,44,7,1,0,2,126,38,False
DQN,44,7,72,23,4,190,0,False
Random3,44,7,53,2,3,0,2,False
Random4,44,7,-14,2,1,0,4,False
ISMCTS,44,8,-8,-9,1,126,38,False
DQN,44,8,72,0,2,190,0,False
Random3,44,8,70,17,4,0,2,False
Random4,44,8,-6,17,3,0,4,False
ISMCTS,44,9,9,17,4,127,38,False
DQN,44,9,65,-7,1,190,0,False
Random3,44,9,71,1,2,0,2,False
Random4,44,9,-1,1,3,0,4,False
ISMCTS,44,10,9,0,1,127,38,False
DQN,44,10,73,8,4,191,0,False
Random3,44,10,76,5,3,0,2,False
Random4,44,10,2,5,2,0,4,False
ISMCTS,44,11,29,20,4,128,38,False
DQN,44,11,73,0,2,191,0,False
Random3,44,11,66,-10,1,0,2,False
Random4,44,11,8,-10,3,0,4,False
ISMCTS,44,12,26,-3,1,128,38,False
DQN,44,12,73,0,2,191,0,False
Random3,44,12,79,13,4,0,2,False
Random4,44,12,14,13,3,0,4,False
ISMCTS,44,13,27,1,2,128,38,False
DQN,44,13,66,-7,1,191,0,False
Random3,44,13,84,5,3,0,2,False
Random4,44,13,31,5,4,0,4,False
ISMCTS,44,14,31,4,2,128,38,False
DQN,44,14,67,1,1,191,0,False
Random3,44,14,90,6,4,0,2,False
Random4,44,14,36,6,3,0,4,False
ISMCTS,44,15,28,-3,1,128,38,False
DQN,44,15,81,14,4,192,0,False
Random3,44,15,90,0,2,0,2,False
Random4,44,15,41,0,3,0,4,False
ISMCTS,44,16,21,-7,1,128,38,False
DQN,44,16,97,16,4,193,0,False
Random3,44,16,97,7,3,0,2,False
Random4,44,16,41,7,2,0,4,False
ISMCTS,44,16,21,0,1,128,39,True
DQN,44,16,101,4,2,193,0,True
Random3,44,16,105,8,4,0,2,True
Random4,44,16,45,8,2,0,4,True
ISMCTS,45,1,0,0,2,128,39,False
DQN,45,1,8,8,3,193,0,False
Random3,45,1,13,13,4,0,2,False
Random4,45,1,-5,13,1,0,4,False
ISMCTS,45,2,14,14,4,129,39,False
DQN,45,2,9,1,2,193,0,False
Random3,45,2,13,0,1,0,2,False
Random4,45,2,-4,0,2,0,4,False
ISMCTS,45,3,14,0,1,129,39,False
DQN,45,3,13,4,2,193,0,False
Random3,45,3,17,4,2,0,2,False
Random4,45,3,4,4,4,0,4,False
ISMCTS,45,4,7,-7,1,129,39,False
DQN,45,4,17,4,2,193,0,False
Random3,45,4,21,4,2,0,2,False
Random4,45,4,19,4,4,0,4,False
ISMCTS,45,5,8,1,1,129,39,False
DQN,45,5,19,2,2,193,0,False
Random3,45,5,25,4,3,0,2,False
Random4,45,5,28,4,4,0,4,False
ISMCTS,45,6,5,-3,1,129,39,False
DQN,45,6,19,0,2,193,0,False
Random3,45,6,39,14,4,0,2,False
Random4,45,6,33,14,3,0,4,False
ISMCTS,45,7,-3,-8,1,129,39,False
DQN,45,7,23,4,3,193,0,False
Random3,45,7,59,20,4,0,2,False
Random4,45,7,33,20,2,0,4,False
ISMCTS,45,8,10,13,4,130,39,False
DQN,45,8,25,2,2,193,0,False
Random3,45,8,54,-5,1,0,2,False
Random4,45,8,39,-5,3,0,4,False
ISMCTS,45,9,7,-3,1,130,39,False
DQN,45,9,25,0,2,193,0,False
Random3,45,9,67,13,4,0,2,False
Random4,45,9,45,13,3,0,4,False
ISMCTS,45,10,11,4,2,130,39,False
DQN,45,10,32,7,4,194,0,False
Random3,45,10,67,0,1,0,2,False
Random4,45,10,50,0,3,0,4,False
ISMCTS,45,11,27,16,4,131,39,False
DQN,45,11,37,5,3,194,0,False
Random3,45,11,62,-5,1,0,2,False
Random4,45,11,50,-5,2,0,4,False
ISMCTS,45,12,31,4,2,131,39,False
DQN,45,12,30,-7,1,194,0,False
Random3,45,12,77,15,4,0,2,False
Random4,45,12,54,15,2,0,4,False
ISMCTS,45,13,33,2,3,131,39,False
DQN,45,13,30,0,2,194,0,False
Random3,45,13,98,21,4,0,2,False
Random4,45,13,47,21,1,0,4,False
ISMCTS,45,14,33,0,1,131,39,False
DQN,45,14,41,11,4,195,0,False
Random3,45,14,98,0,1,0,2,False
Random4,45,14,52,0,3,0,4,False
ISMCTS,45,15,25,-8,1,131,39,False
DQN,45,15,45,4,3,195,0,False
Random3,45,15,99,1,2,0,2,False
Random4,45,15,71,1,4,0,4,False
ISMCTS,45,15,40,15,4,132,40,True
DQN,45,15,48,3,2,195,0,True
Random3,45,15,106,7,3,0,2,True
Random4,45,15,62,7,1,0,4,True
ISMCTS,46,1,0,0,2,132,40,False
DQN,46,1,18,18,4,196,0,False
Random3,46,1,6,6,3,0,2,False
Random4,46,1,-8,6,1,0,4,False
ISMCTS,46,2,0,0,2,132,40,False
DQN,46,2,26,8,3,196,0,False
Random3,46,2,0,-6,1,0,2,False
Random4,46,2,6,-6,4,0,4,False
ISMCTS,46,3,0,0,2,132,40,False
DQN,46,3,23,-3,1,196,0,False
Random3,46,3,15,15,4,0,2,False
Random4,46,3,10,15,3,0,4,False
ISMCTS,46,4,-5,-5,1,132,40,False
DQN,46,4,26,3,2,196,0,False
Random3,46,4,28,13,4,0,2,False
Random4,46,4,15,13,3,0,4,False
ISMCTS,46,5,-1,4,2,132,40,False
DQN,46,5,31,5,3,196,0,False
Random3,46,5,28,0,1,0,2,False
Random4,46,5,22,0,4,0,4,False
ISMCTS,46,6,2,3,3,132,40,False
DQN,46,6,31,0,1,196,0,False
Random3,46,6,40,12,4,0,2,False
Random4,46,6,23,12,2,0,4,False
ISMCTS,46,7,16,14,4,133,40,False
DQN,46,7,27,-4,1,196,0,False
Random3,46,7,44,4,3,0,2,False
Random4,46,7,25,4,2,0,4,False
ISMCTS,46,8,20,4,3,133,40,False
DQN,46,8,44,17,4,197,0,False
Random3,46,8,39,-5,1,0,2,False
Random4,46,8,25,-5,2,0,4,False
ISMCTS,46,9,36,-10,1,133,40,False
DQN,46,9,70,0,2,197,0,False
